ReportURL	Roll	MCQ: DSCPPAS232	MCQ: PUYBDF01	MCQ: PUYBDF03	MCQ: PUYBDF04	MCQ: PUYBDF05	MCQ: PUYBDF06	MCQ: PUYBDF08	MCQ: PUYBDF10	MCQ: PUYBDF12	MCQ: PUYBDF14	MCQ: PUYBDF15	MCQ: PUYBDF18	MCQ: PUYBDF19	MCQ: PUYBDF20	MCQ: PUYBDF22	MCQ: PUYBDF24	MCQ: PUYBDF25	MCQ: PUYBDF26	MCQ: PUYBDF28	MCQ: PUYBDF29	MCQ: PUYBDF30	MCQ: PUYBDF32	MCQ: PUYBDF33	MCQ: PUYBDF34	MCQ: PUYBDF35	MCQ: PUYBDF36	MCQ: PUYBDF44	MCQ: PUYBDF46	MCQ: PUYBDF49	Programming: COMBSUM	Programming: CONNECTEDCOM	Programming: HBJRG01	Programming: HYBDD01	Programming: MATHCROSS2	Programming: NCBBR01	Programming: NOKIA	Programming: OBRGO01	Programming: PREP31	Programming: SUBSETTARGET	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	code_COMBSUM	code_CONNECTEDCOM	code_HBJRG01	code_HYBDD01	code_MATHCROSS2	code_NCBBR01	code_NOKIA	code_OBRGO01	code_PREP31	code_SUBSETTARGET	plagScan
https://www.codechef.com/manage/LSAQ4/report/6683409	https://www.codechef.com/manage/LSAQ4/report/6683409			100/100										100/100	0/100	100/100												100/100										0/500			{'time': '59:59', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882896'}	{'time': '59:48', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882857'}	{'time': '53:41', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880226'}	{'time': '42:50', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270876101'}	{'time': '22:27', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270867609'}	{'time': '22:18', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270867568'}																																"void dfs (int node , vector<vector<int>>&adj, vector<bool>& vis){
 vis[node] = true;
 for(auto n: adj[noed]){
  if(!vis[n]){
   dfs(n,sdj,vis)
  }
 }
}

int minOperationsToConnectNetwork( int computerCount, vector<vector<int>>& cableConnections)
{
 if(cableConnections.size() < computerCount-1) return -1;



 vector<vector<int>>adj(computerCount);
  for (auto &edge: cableCounts){
   adj[edge[0]].push_back(edge[1]);
   adj[edge[1]].push_back(edge[0]);

  }

 vector<bool> vis(computerCount , false);
 int components=0;

 for(int i=0; i<computerCount; i++){
  if(!vis[i]){
   components++;
   dfs(i,adj,vis);
  }
 }


}
"			
https://www.codechef.com/manage/LSAQ4/report/6683437	https://www.codechef.com/manage/LSAQ4/report/6683437			0/100										100/100	100/100	100/100												100/100										0/500			{'time': '61:27', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883458'}	{'time': '56:00', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881360'}	{'time': '55:26', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881025'}	{'time': '55:09', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880925'}	{'time': '54:57', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880865'}	{'time': '54:33', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880577'}	{'time': '53:59', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880425'}	{'time': '53:39', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880160'}	{'time': '50:19', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879121'}	{'time': '46:07', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877459'}	{'time': '11:18', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270862963'}																											"int minOperationsToConnectNetwork(
int computerCount,
 vector<vector<int>>& cableConnections
) {
 int adj[10][10];
 int vis[10];
 void dfs(int node, int n){
  vis[node]=1;
  for(int i=0; i<n; i++){
   if(adj[node][i]==1 && vis[i]==0)
   dfs(i,n);
  }
 }



 int n= computerCount;
 int m= cableConnections.size();

 if(m<n-1)
 return -1;

 for(int i=0; i<m; i++){
  int u= cableConnections[i][0];
  int v= cableConnections[i][1];
 }

 int reconnections=0;

 for(int i=0; i<n; i++){
  if(vis[i]==0)
  dfs(i,n);
  reconnections++;
 }

 return reconnections;
}

//Algorithm: We are first building a graph with adj matrix. Next counting using Dfs.
"			
https://www.codechef.com/manage/LSAQ4/report/6683444	https://www.codechef.com/manage/LSAQ4/report/6683444			100/100										100/100	100/100	100/100												100/100										0/500			{'time': '60:13', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882923'}	{'time': '60:05', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882888'}	{'time': '58:09', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882233'}	{'time': '45:58', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877401'}	{'time': '45:49', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877201'}	{'time': '36:19', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270872947'}	{'time': '18:15', 'problem': 'OBRGO01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270865740'}	{'time': '16:31', 'problem': 'OBRGO01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270864953'}	{'time': '00:40', 'problem': 'OBRGO01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270858815'}																													"int minOperationsToConnectNetwork(
 int computerCount,
 vector<vector<int>>& cableConnections
) {
 int Count_Reconnections = 0;
 //it is a graph question in which we have to connect every computer in such a way that every computer can communicate with everyother
        computer.
 // according to me i think a BFS based approach should work here !

 /* int N = computerCount;
    // for(int i=0; i < N ; i++){
    for(int j =1 ; j<N ;j++){
     if(all cableConnections is impossible to do){
      return -1;
     }
     elseif(there exits a chance of reconnection between A & B){
    disconnect A & B ;
      do the reconnection;
      Count_Reconnections++;
     }
    }
    elseif(all cableconnections are already done , no need to reconnect){
     return 0;
    }

     return Count_Reconnections;
     */

 }
}
"			
https://www.codechef.com/manage/LSAQ4/report/6683442	https://www.codechef.com/manage/LSAQ4/report/6683442			100/100										100/100	100/100	100/100												100/100										0/500			{'time': '56:05', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881386'}	{'time': '55:47', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881205'}	{'time': '39:45', 'problem': 'OBRGO01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270874638'}	{'time': '37:39', 'problem': 'OBRGO01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270873603'}																																		"int minOperationsToConnectNetwork(
 int computerCount,
 vector<vector<int>>& cableConnections
) {
 // write your code here
}
}
//the basic approach will be that we devide the set with connections into two parts one set contaions the connected components ,the second set
    contains the not connected isolated component and then with the help of backtracking ,we find all the paths in which if we remove a
    connecction ,the set 1 network stays connected.After finding the one connection,we remove that connection and then can use that connection
    to connect the isolated pair .If wecant do that we can return -1.WE can use a graph traversal algo to do the checking of connection part
    or i think Khans algo will be appropriate to be used here.
}
"			
https://www.codechef.com/manage/LSAQ4/report/6683453	https://www.codechef.com/manage/LSAQ4/report/6683453			0/100										100/100	100/100	0/100												100/100										0/500			{'time': '56:31', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881492'}	{'time': '46:14', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877490'}	{'time': '39:21', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270874342'}	{'time': '32:34', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270871328'}																																		"int minOperationsToConnectNetwork(
 int computerCount,
 vector<vector<int>>& cableConnections
) {
 for(computerCount = 0;computerCount<n-1;computerCount++ ){
  for(cableConnection = 0;cableConnection<computerCount ; cableConnection++)
 }

}
"			
https://www.codechef.com/manage/LSAQ4/report/6683457	https://www.codechef.com/manage/LSAQ4/report/6683457			100/100										100/100	100/100	100/100												100/100										0/500			{'time': '54:45', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880889'}	{'time': '48:37', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270878592'}	{'time': '40:27', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270875091'}	{'time': '40:21', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270874945'}	{'time': '40:06', 'problem': 'OBRGO01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270874829'}																																	"int minOperationsToConnectNetwork(
 int computerCount,
 vector<vector<int>>& cableConnections
) {
 cin>>computerCount;
 cin>>connectionCount;
 int edges =cableConnections.size();
 if(edges < computerCount-1){
  return -1;
 }

 vector<bool>visited(computerCount,false);
 int start;
 vector<vector<int>>list(cableConnections);

 for(int cables =0 ; cables< edges; cables++);
 list[cablesConnections[cables][4].push_back(cableonnections[cables][3]);

 int start =0;
 queue<int> q;
 q.push(start);

 while(q.empty()){
  int node = q.front();
  q.pop();

  for(auto x:list[node()]){
   q.push(x);
   visited(x)*true; }
 }
 return reconnections;
}

"			
https://www.codechef.com/manage/XVTR3/report/6683438	https://www.codechef.com/manage/XVTR3/report/6683438							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '64:52', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270885304'}	{'time': '63:51', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884746'}	{'time': '62:21', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883932'}	{'time': '61:27', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883471'}	{'time': '61:14', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883388'}	{'time': '60:49', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883256'}	{'time': '60:27', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882999'}	{'time': '59:59', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882880'}	{'time': '59:20', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882562'}	{'time': '58:58', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882471'}	{'time': '58:37', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882369'}	{'time': '57:31', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881930'}	{'time': '57:08', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881820'}	{'time': '56:32', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881503'}	{'time': '55:57', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881352'}	{'time': '55:32', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881058'}	{'time': '50:13', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879102'}	{'time': '49:42', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270878796'}	{'time': '49:24', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270878725'}	{'time': '48:04', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270878226'}	{'time': '45:48', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877274'}	{'time': '42:09', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270875706'}	{'time': '39:23', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270874360'}	{'time': '38:51', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270874205'}	{'time': '32:18', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270871269'}	{'time': '31:05', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270870817'}	{'time': '20:30', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270866690'}	{'time': '13:53', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270864051'}						"#include <stack>;
class Solution {
public:
void addStack(int precourse,stack<int>&s,vector,vector<int>>&coursePrequisities){
 int b=coursePrequisities.size();
 if(s.empty){
  return;
 }
 vector<int> store;
 for(int i=0;i<b;i++){
  for(j=0;j<2;j++);
  store.push_backcoursePrequisities[j][1])
 }

}
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  int b=coursePrequisities.size());
   stack<int> s;
   vector<int> ans;


  for(int i=0;i<b;i++){
    addStack(coursePrequisities[i][1],s,coursePrequisities)

   }
  while(!s.empty()){
   ans=ans_pushback(s.top();
   s.pop();
  }

  n=ans.size();

  for(int i=0;i<n;i++){

   cout<<ans[i]<<"""";
  }


 }
};
"							
https://www.codechef.com/manage/XVTR3/report/6683440	https://www.codechef.com/manage/XVTR3/report/6683440							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '63:08', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270885282'}	{'time': '60:41', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270883945'}	{'time': '60:03', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883700'}	{'time': '59:32', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883386'}	{'time': '58:33', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882956'}	{'time': '58:07', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882848'}	{'time': '56:51', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882345'}	{'time': '56:25', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882238'}	{'time': '55:20', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881799'}	{'time': '54:39', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881451'}																								"#include <stack>;

class Solution {
public:
 void addStack(int preCourse, stack<int>& s, vector<vector<int>>& coursePrerequisites){
  int n = coursePrerequisites.size();
  //base case
  if(s.empty()){
   return;
  }
  vector<int> store;

  for (int i=0; i<n; i++){
   for (int j=0; j<2; j++){
    store.push_back(coursePrequisites[j][1] )
   }
  }
 }

 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  int n = coursePrerequisites.size();
  stack<int> s;
  vector<int> ans;

  // if (n==0){
  //     return;
  // }

  for (int i=0; i<n; i++){
   addStack(coursePrerequisites[i][1], s, coursePrerequisites);
  }

  while(!s.empty()){
   ans.push_back(s.top());
   s.pop();
  }

  int ansSize = ans.size();

  for (int i=0; i<ansSize; i++){
   cout << ans[i] << "" "";
  }
 }
};
"							
https://www.codechef.com/manage/XVTR3/report/6683451	https://www.codechef.com/manage/XVTR3/report/6683451							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '64:45', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270885276'}	{'time': '61:22', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883466'}	{'time': '60:59', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883329'}	{'time': '60:29', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883022'}	{'time': '60:08', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882944'}	{'time': '59:11', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882542'}	{'time': '58:55', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882474'}	{'time': '57:35', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881950'}	{'time': '56:49', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881756'}	{'time': '56:21', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881467'}	{'time': '56:01', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881392'}	{'time': '54:55', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880891'}	{'time': '53:13', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880056'}	{'time': '51:56', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879556'}	{'time': '51:12', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879362'}																			"#include<bits/stdc++.h>
using namespace std;
class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  for(int i = 0 ; i<=totalCourses-1;i++){
   int a,b;
   vector<pair<int,vector<int>>> CoursePrerequisites;

   while( a>=0 && b <totalCourses && a!=b){
    if(a = b-1){
     int a.push_back = CoursePrerequisites.first.first;
     int b.push_back = CoursePrerequisites.first.second;

     return coursePrerequisites();
    }
    else{
     cout<<""order not matching"";
    }
   }

  }
 }
};

int main(){
 int a, b , totalCourses;
 cin>>a >> b >> totalCourses;
 vector<int> findCourseOrder(int totalCourses , vector<vector<int>> coursePrerequisites);
 findCourseOrder(totalCourses,coursePrerequisites);
 return 0;
}















}
"							
https://www.codechef.com/manage/XVTR3/report/6683447	https://www.codechef.com/manage/XVTR3/report/6683447							0/100										0/100		100/100			100/100				100/100							0/500							{'time': '62:32', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883977'}	{'time': '62:21', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883933'}	{'time': '54:12', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880493'}																															"class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  //kahn's algo will be used to solve this question
  // we have to do topological sorting
  int n = 1e9;
  vector<pair<int,int>> list(int a,int b);
  for(int i =0; i < n;i++){
   for(int j =0; j <n;j++){
    cin>>list(i,j);
   }
  }


 }
};
int main(){
 int t;
 cin>> t;
 while(t--){
  int totalCourses;
  cin>> totalCourses;
  vector<vector<int>> coursePrerequisties;
  for(int i =0; i< totalCourses;i++){
   cin>>coursePrerequisties[i];
  }

 int result = findCourseOrder(totalCourses,CoursePrerequisties);

  return result;
 }
}
"							
https://www.codechef.com/manage/XVTR3/report/6683454	https://www.codechef.com/manage/XVTR3/report/6683454							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '63:28', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884488'}	{'time': '63:05', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884361'}	{'time': '63:00', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884333'}	{'time': '62:54', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884296'}	{'time': '62:43', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884249'}	{'time': '52:45', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879961'}	{'time': '42:16', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270875779'}	{'time': '30:41', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270870762'}																										"#include stack;
class Solution {
public:
void addstack(int precourse , stack<int>& s,vector<vector<int>>& courseprerequisites)


 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  n=courseprerequisites.size();
  stack (int) s;
  vector int ans;

  if(n=0){
   return;
  }

  for (int i=0;i<n;i++){
   addstack(courseprerequisites{i}{i},s,courseprerequisites);
  }
 while(s.empty){
  ans=s.top
  s.pop
 }
  n=ans.size();
  for (int i=0;i<n;i++){
   cout<<ans{i}<<"""";
  }


 }
};
"							
